delivery or takeout,Grubhub enabled,Call To Action enabled,Request a Quote Enabled,Covid Banner,Temporary Closed Until,stars,review_count,is_closed_2021,curbside_drop_off_during_covid_19,takeout_during_covid_19,drive_thru_during_covid_19,delivery_during_covid_19,mobile_services_during_covid_19
True,False,True,False,False,False,3.0,3,False,False,False,False,False,False
True,False,True,False,False,False,1.5,5,False,False,False,False,False,False
True,False,False,False,False,False,4.5,7,False,False,False,False,False,False
True,True,True,False,True,False,3.5,17,False,False,False,True,True,False
True,True,True,False,True,False,3.0,73,False,False,False,True,True,False
True,False,True,False,True,False,2.5,5,False,False,True,False,True,False
True,True,True,False,False,False,2.5,13,False,False,False,False,False,False
True,True,True,False,True,False,2.5,17,False,False,False,True,True,False
True,False,True,False,False,False,2.5,7,False,False,False,False,False,False
True,True,True,False,False,False,4.0,94,False,False,False,False,False,False
True,True,True,False,True,False,2.0,46,False,False,False,False,False,False
True,True,True,False,False,False,3.5,8,False,False,False,False,False,False
True,False,True,False,False,False,4.5,27,False,False,True,False,True,False
True,False,True,False,False,False,3.0,6,False,False,True,False,False,False
True,False,False,False,False,False,4.0,58,False,False,False,False,False,False
True,False,True,False,False,False,2.0,33,False,False,False,False,False,False
True,False,False,False,False,False,2.5,6,False,False,False,False,False,False
True,True,False,False,False,False,2.0,13,False,False,False,False,False,False
True,False,False,False,False,False,4.0,107,False,False,False,False,False,False
True,False,True,False,False,False,2.5,5,False,False,True,False,False,False
True,False,True,False,False,False,3.0,10,False,False,False,False,False,False
True,True,True,False,True,False,3.0,32,False,False,False,False,False,False
True,False,True,False,False,False,3.0,84,False,False,False,False,False,False
True,True,False,False,False,False,2.0,53,False,False,False,False,False,False
True,True,True,False,False,False,3.5,12,False,False,False,False,False,False
True,False,False,False,False,False,3.5,27,False,False,False,False,False,False
True,True,False,False,False,False,1.5,81,False,False,False,False,False,False
True,True,True,False,False,False,3.5,39,False,False,True,False,True,False
True,True,True,False,False,False,3.5,40,False,False,False,False,False,False
True,False,True,False,False,False,3.0,16,False,False,True,False,False,False
True,True,False,False,False,False,3.0,19,False,False,False,False,False,False
True,False,True,False,False,False,3.0,14,False,False,False,False,False,False
True,False,True,False,False,False,2.5,3,False,False,True,False,False,False
True,True,True,False,True,False,4.0,101,False,False,True,False,True,False
True,True,True,False,True,False,2.0,24,False,False,False,True,True,False
True,True,True,False,False,False,3.5,87,False,False,True,False,True,False
True,False,True,False,False,False,2.0,35,False,True,True,True,False,False
True,False,False,False,False,False,4.5,3,False,False,False,False,False,False
True,False,True,False,False,False,2.0,37,False,False,False,False,False,False
True,False,False,False,False,False,2.0,11,False,False,False,False,False,False
True,False,True,False,False,False,2.0,139,False,False,False,False,False,False
True,False,True,False,False,False,4.5,12,False,False,False,False,False,False
True,False,True,False,False,False,2.0,13,False,False,False,False,False,False
True,True,True,False,False,False,1.5,9,False,False,False,False,False,False
True,True,False,False,False,False,2.5,59,False,False,False,False,False,False
True,False,True,False,False,False,2.0,7,False,False,False,False,False,False
True,True,True,False,False,False,2.0,16,False,False,False,False,False,False
True,False,True,False,True,False,2.5,12,False,False,True,False,True,False
True,False,True,False,False,False,1.0,3,False,False,True,False,False,False
True,True,True,False,False,False,4.0,218,False,False,False,False,False,False
True,False,True,False,False,False,3.5,35,False,False,False,False,False,False
True,False,False,False,False,False,3.0,21,False,False,False,False,False,False
True,False,True,False,True,False,1.5,56,False,False,True,True,True,False
True,False,True,False,True,False,1.5,33,False,False,True,True,True,False
True,False,False,False,False,False,2.5,21,True,False,False,False,False,False
True,True,True,False,False,False,3.5,9,False,False,False,False,False,False
True,True,True,False,False,False,2.0,14,False,False,False,False,False,False
True,False,False,False,False,False,2.5,8,False,False,False,False,False,False
True,False,False,False,False,False,3.0,20,False,False,False,False,False,False
True,True,False,False,False,False,4.5,217,True,False,False,False,False,False
True,True,True,False,False,False,2.0,97,False,False,False,False,False,False
True,False,True,False,False,False,3.0,5,False,False,False,False,False,False
True,False,False,False,False,False,4.0,112,False,False,False,False,False,False
True,True,True,False,False,False,1.5,54,False,False,False,False,False,False
True,False,True,False,False,False,4.5,142,False,False,False,False,False,False
True,True,False,False,False,False,1.5,13,False,False,False,False,False,False
True,True,False,False,False,False,4.0,305,False,False,False,False,False,False
True,False,True,False,False,False,1.5,7,False,False,False,False,False,False
True,True,True,False,False,False,4.5,130,False,False,False,False,False,False
True,False,True,False,True,False,2.0,43,False,False,True,True,True,False
True,False,True,False,False,False,1.0,3,False,False,True,False,False,False
True,True,False,False,False,False,3.0,61,False,False,False,False,False,False
True,True,True,False,False,False,4.5,41,False,False,False,False,False,False
True,True,True,False,False,False,3.0,186,False,False,False,False,False,False
True,True,False,False,False,False,1.5,15,False,False,False,False,False,False
True,False,True,False,False,False,2.5,16,False,False,True,False,True,False
True,False,False,False,False,False,3.0,34,False,False,False,False,False,False
True,False,True,False,False,False,2.5,29,False,False,False,False,False,False
True,False,True,False,False,False,2.0,38,False,False,False,False,False,False
True,False,True,False,False,False,1.5,53,False,True,True,True,False,False
True,False,True,False,False,False,3.0,4,False,False,False,False,False,False
True,True,True,False,True,False,1.5,8,False,False,True,True,True,False
True,False,False,False,False,False,4.0,5,False,False,False,False,False,False
True,False,False,False,False,False,3.0,9,False,False,False,False,False,False
False,False,False,False,False,False,4.0,4,False,False,False,False,False,False
True,False,False,False,False,False,2.5,3,True,False,False,False,False,False
True,True,False,False,False,False,3.0,13,False,False,False,False,False,False
True,False,False,False,False,False,3.0,5,False,False,False,False,False,False
False,False,False,False,False,False,2.5,4,False,False,False,False,False,False
True,True,True,False,False,False,4.5,7,False,False,True,False,True,False
False,False,False,False,False,False,2.0,4,False,False,False,False,False,False
True,False,True,False,False,False,2.0,4,False,False,False,False,False,False
True,False,False,False,False,False,4.0,5,False,False,False,False,False,False
True,False,True,False,False,False,4.5,3,False,False,False,False,False,False
True,True,False,False,False,False,3.5,3,False,False,False,False,False,False
True,False,True,False,False,False,3.5,9,False,False,True,False,True,False
True,False,False,False,False,False,4.0,3,False,False,False,False,False,False
True,True,False,False,False,False,3.5,11,False,False,False,False,False,False
True,False,False,False,False,False,3.0,5,False,False,False,False,False,False
True,False,True,False,False,False,2.5,12,False,False,False,False,False,False
True,False,True,False,True,False,3.5,11,False,False,False,False,False,False
True,True,True,False,False,False,4.5,12,False,False,True,False,True,False
True,True,True,False,False,False,1.5,10,False,False,False,False,False,False
True,False,False,False,False,False,3.5,5,False,False,False,False,False,False
True,False,True,False,False,False,4.0,119,False,False,False,False,False,False
True,True,True,False,True,False,3.0,16,False,False,False,True,True,False
True,True,False,False,False,False,2.0,47,False,False,False,False,False,False
True,True,True,False,False,False,4.0,28,False,False,True,False,True,False
True,False,True,False,False,False,4.0,10,False,False,False,False,False,False
True,False,False,False,False,False,3.5,18,True,False,False,False,False,False
True,False,True,False,False,False,3.0,18,False,False,False,False,False,False
True,True,True,False,True,False,2.0,42,False,False,True,True,True,False
True,False,True,False,False,False,3.5,10,False,False,False,False,False,False
True,False,True,False,False,False,2.5,3,False,False,False,False,False,False
True,True,True,False,False,False,3.5,17,False,False,True,False,False,False
True,True,True,False,False,False,4.0,75,False,False,False,False,False,False
True,False,True,False,False,False,2.5,26,False,False,False,False,False,False
True,True,True,False,True,False,2.5,32,False,False,True,False,True,False
True,True,True,False,False,False,2.0,28,False,False,False,False,False,False
True,False,True,False,False,False,2.5,9,False,False,False,False,False,False
True,True,True,False,False,False,3.0,26,False,False,False,False,False,False
True,False,True,False,False,False,2.0,19,False,False,False,False,False,False
True,True,False,False,False,False,3.0,139,False,False,False,False,False,False
True,True,True,False,True,False,2.0,27,False,False,False,False,False,False
True,True,True,False,True,False,2.0,130,False,False,False,False,False,False
True,False,True,False,True,False,2.5,209,False,False,True,False,True,False
True,False,True,False,True,False,1.5,25,False,False,False,False,False,False
True,True,False,False,False,False,4.0,64,False,False,False,False,False,False
True,False,True,False,True,False,3.5,19,False,False,False,False,False,False
